id	position	name	F635 Median	B635 Median	Intensity
B29R04C07	29-7-4	Hs~Ref:NM_004837.2~uORF:IOH7323	507	42	465
B29R04C08	29-8-4	Hs~Ref:NM_004837.2~uORF:IOH7323	503	42	461
B29R04C09	29-9-4	Hs~MGC:BC018995.2~uORF:IOH14243	133	38	95
B29R04C10	29-10-4	Hs~MGC:BC018995.2~uORF:IOH14243	437	88	349
B29R04C11	29-11-4	Hs~Ref:NM_013443.2~uORF:IOH6716	400	41	359
B29R04C12	29-12-4	Hs~Ref:NM_013443.2~uORF:IOH6716	397	42	355
B29R04C13	29-13-4	Hs~MGC:BC016308.1~uORF:IOH12905	128	35	93
B29R04C14	29-14-4	Hs~MGC:BC016308.1~uORF:IOH12905	198	58	140
B29R04C15	29-15-4	Hs~Ref:NM_012191.1~uORF:IOH5628	1382	40	1342
B29R04C16	29-16-4	Hs~Ref:NM_012191.1~uORF:IOH5628	1386	37	1349
B29R04C17	29-17-4	Hs~Ref:NM_001799.2~uORF:IOH3121	436	34	402
B29R04C18	29-18-4	Hs~Ref:NM_001799.2~uORF:IOH3121	446	34	412
B29R04C19	29-19-4	Hs~Ref:NM_014734.2~uORF:IOH39813	290	38	252
B29R04C20	29-20-4	Hs~Ref:NM_014734.2~uORF:IOH39813	269	109	160
B29R04C21	29-21-4	Hs~Ref:NM_016074.1~uORF:IOH39867	430	37	393
B29R04C22	29-22-4	Hs~Ref:NM_016074.1~uORF:IOH39867	402	35	367
B29R05C01	29-1-5	Hs~MGC:BC014532.1~uORF:IOH12798	3860	66	3794
B29R05C02	29-2-5	Hs~MGC:BC014532.1~uORF:IOH12798	3834	48	3786
B29R05C03	29-3-5	Hs~Ref:NM_016487.1~uORF:IOH12876	851	40	811
B29R05C04	29-4-5	Hs~Ref:NM_016487.1~uORF:IOH12876	850	36	814
B29R05C05	29-5-5	Hs~Ref:NM_005368.1~uORF:IOH12916	184	40	144
B29R05C06	29-6-5	Hs~Ref:NM_005368.1~uORF:IOH12916	170	41	129
B29R05C07	29-7-5	Hs~Ref:NM_014596.3~uORF:IOH12855	974	39	935
B29R05C08	29-8-5	Hs~Ref:NM_014596.3~uORF:IOH12855	898	39	859
B29R05C09	29-9-5	Hs~MGC:BC051688.1~uORF:IOH26513	63	49	14
B29R05C10	29-10-5	Hs~MGC:BC051688.1~uORF:IOH26513	219	74	145
B29R05C11	29-11-5	Hs~MGC:BC050645.1~uORF:IOH27032	861	38	823
B29R05C12	29-12-5	Hs~MGC:BC050645.1~uORF:IOH27032	828	36	792
B29R05C13	29-13-5	Hs~MGC:BC043391.1~uORF:IOH26414	3886	35	3851
B29R05C14	29-14-5	Hs~MGC:BC043391.1~uORF:IOH26414	3786	38	3748
B29R05C15	29-15-5	Hs~MGC:BC041158.1~uORF:IOH26191	245	40	205
B29R05C16	29-16-5	Hs~MGC:BC041158.1~uORF:IOH26191	266	55	211
B29R05C17	29-17-5	Hs~MGC:BC001108.1~uORF:IOH3845	723	35	688
B29R05C18	29-18-5	Hs~MGC:BC001108.1~uORF:IOH3845	758	35	723
B29R05C19	29-19-5	Hs~MGC:BC001697.1~uORF:IOH3864	450	36	414
B29R05C20	29-20-5	Hs~MGC:BC001697.1~uORF:IOH3864	450	38	412
B29R05C21	29-21-5	Hs~MGC:BC021093.1~uORF:IOH13303	221	49	172
B29R05C22	29-22-5	Hs~MGC:BC021093.1~uORF:IOH13303	273	41	232
B29R06C01	29-1-6	Hs~MGC:BC021927.1~uORF:IOH13479	1260	37	1223
B29R06C02	29-2-6	Hs~MGC:BC021927.1~uORF:IOH13479	1254	37	1217
B29R06C03	29-3-6	Hs~Ref:NM_147162.1~uORF:IOH45830	216	40	176
B29R06C04	29-4-6	Hs~Ref:NM_147162.1~uORF:IOH45830	107	35	72
B29R06C05	29-5-6	Hs~Ref:NM_024307.1~uORF:IOH45847	142	36	106
B29R06C06	29-6-6	Hs~Ref:NM_024307.1~uORF:IOH45847	135	38	97
B29R06C07	29-7-6	Hs~Ref:NM_198041.1~uORF:IOH45807	160	37	123
B29R06C08	29-8-6	Hs~Ref:NM_198041.1~uORF:IOH45807	151	37	114
B29R06C09	29-9-6	Hs~Ref:NM_182776.1~uORF:IOH45809	375	66	309
B29R06C10	29-10-6	Hs~Ref:NM_182776.1~uORF:IOH45809	100	36	64
B29R06C11	29-11-6	Hs~MGC:BC020726.1~uORF:IOH12969	2923	37	2886
B29R06C12	29-12-6	Hs~MGC:BC020726.1~uORF:IOH12969	3107	36	3071
B29R06C13	29-13-6	Hs~Ref:NM_005046.2~uORF:IOH22164	420	38	382
B29R06C14	29-14-6	Hs~Ref:NM_005046.2~uORF:IOH22164	374	38	336
B29R06C15	29-15-6	Hs~MGC:BC034696.1~uORF:IOH22151	472	37	435
B29R06C16	29-16-6	Hs~MGC:BC034696.1~uORF:IOH22151	472	37	435
B29R06C17	29-17-6	Hs~Ref:NM_005887.1~uORF:IOH45761	210	103	107
B29R06C18	29-18-6	Hs~Ref:NM_005887.1~uORF:IOH45761	182	132	50
B29R06C19	29-19-6	Hs~Ref:NM_152618.2~uORF:IOH55646	139	47	92
B29R06C20	29-20-6	Hs~Ref:NM_152618.2~uORF:IOH55646	72	37	35
B29R06C21	29-21-6	Hs~Ref:NM_181575.2~uORF:IOH56238	314	51	263
B29R06C22	29-22-6	Hs~Ref:NM_181575.2~uORF:IOH56238	182	63	119
B29R07C01	29-1-7	Hs~Ref:NM_001888.2~uORF:IOH56006	66	37	29
B29R07C02	29-2-7	Hs~Ref:NM_001888.2~uORF:IOH56006	60	38	22
B29R07C03	29-3-7	Hs~Ref:NM_002601.2~uORF:IOH56967	126	47	79
B29R07C04	29-4-7	Hs~Ref:NM_002601.2~uORF:IOH56967	111	41	70
B29R07C05	29-5-7	Hs~Ref:NM_024779.2~uORF:IOH11402	252	38	214
B29R07C06	29-6-7	Hs~Ref:NM_024779.2~uORF:IOH11402	238	41	197
B29R07C07	29-7-7	Hs~MGC:BC021278.1~uORF:IOH14591	130	41	89
B29R07C08	29-8-7	Hs~MGC:BC021278.1~uORF:IOH14591	111	40	71
B29R07C09	29-9-7	Hs~Ref:NM_144624.1~uORF:IOH14193	139	38	101
B29R07C10	29-10-7	Hs~Ref:NM_144624.1~uORF:IOH14193	201	73	128
B29R07C11	29-11-7	Hs~Ref:NM_002110.1~uORF:IOH21123	257	81	176
B29R07C12	29-12-7	Hs~Ref:NM_002110.1~uORF:IOH21123	104	38	66
B29R07C13	29-13-7	Hs~MGC:BC036327.1~uORF:IOH27334	364	40	324
B29R07C14	29-14-7	Hs~MGC:BC036327.1~uORF:IOH27334	385	39	346
B29R07C15	29-15-7	Hs~Ref:NM_152255.1~uORF:IOH39607	285	38	247
B29R07C16	29-16-7	Hs~Ref:NM_152255.1~uORF:IOH39607	283	41	242
B29R07C17	29-17-7	Hs~Ref:NM_006931.1~uORF:IOH25795	248	59	189
B29R07C18	29-18-7	Hs~Ref:NM_006931.1~uORF:IOH25795	318	57	261
B29R07C19	29-19-7	Hs~Ref:NM_004512.3~uORF:IOH39599	269	37	232
B29R07C20	29-20-7	Hs~Ref:NM_004512.3~uORF:IOH39599	271	107	164
B29R07C21	29-21-7	Hs~Ref:NM_004442.3~N/A	421	39	382
B29R07C22	29-22-7	Hs~Ref:NM_004442.3~N/A	374	37	337
B29R08C01	29-1-8	Hs~Ref:NM_004443.2~N/A	550	38	512
B29R08C02	29-2-8	Hs~Ref:NM_004443.2~N/A	515	37	478
B29R08C03	29-3-8	Hs~Ref:NM_004560.2~N/A	1003	40	963
B29R08C04	29-4-8	Hs~Ref:NM_004560.2~N/A	1023	38	985
B29R08C05	29-5-8	Hs~Ref:NM_001106.2~N/A	2186	39	2147
B29R08C06	29-6-8	Hs~Ref:NM_001106.2~N/A	2168	40	2128
B29R08C07	29-7-8	Hs~MGC:BC036098.1~uORF:IOH27221	103	44	59
B29R08C08	29-8-8	Hs~MGC:BC036098.1~uORF:IOH27221	105	43	62
B29R08C09	29-9-8	Hs~MGC:BC037547.1~uORF:IOH27538	340	41	299
B29R08C10	29-10-8	Hs~MGC:BC037547.1~uORF:IOH27538	432	39	393
B29R08C11	29-11-8	Hs~Ref:NM_018441.2~uORF:IOH4050	897	39	858
B29R08C12	29-12-8	Hs~Ref:NM_018441.2~uORF:IOH4050	793	41	752
B29R08C13	29-13-8	Hs~Ref:NM_006429.1~uORF:IOH14430	319	40	279
B29R08C14	29-14-8	Hs~Ref:NM_006429.1~uORF:IOH14430	300	40	260
B29R08C15	29-15-8	Hs~Ref:NM_001890.1~uORF:IOH44412	459	38	421
B29R08C16	29-16-8	Hs~Ref:NM_001890.1~uORF:IOH44412	478	37	441
B29R08C17	29-17-8	Hs~Ref:NM_007221.1~uORF:IOH45646	478	37	441
B29R08C18	29-18-8	Hs~Ref:NM_007221.1~uORF:IOH45646	466	38	428
B29R08C19	29-19-8	Hs~Ref:NM_203429.1~uORF:IOH44588	503	38	465
B29R08C20	29-20-8	Hs~Ref:NM_203429.1~uORF:IOH44588	509	43	466
B29R08C21	29-21-8	Hs~Ref:NM_181339.1~uORF:IOH45583	476	89	387
B29R08C22	29-22-8	Hs~Ref:NM_181339.1~uORF:IOH45583	434	45	389
B29R09C01	29-1-9	Hs~MGC:BC004818.2~uORF:IOH3016	224	163	61
B29R09C02	29-2-9	Hs~MGC:BC004818.2~uORF:IOH3016	198	37	161
B29R09C03	29-3-9	Hs~MGC:BC011951.1~uORF:IOH10439	124	36	88
B29R09C04	29-4-9	Hs~MGC:BC011951.1~uORF:IOH10439	133	36	97
B29R09C05	29-5-9	Hs~Ref:NM_000403.3~uORF:IOH3262	306	38	268
B29R09C06	29-6-9	Hs~Ref:NM_000403.3~uORF:IOH3262	293	38	255
B29R09C07	29-7-9	Hs~MGC:BC031870.2~uORF:IOH22046	351	162	189
B29R09C08	29-8-9	Hs~MGC:BC031870.2~uORF:IOH22046	355	152	203
B29R09C09	29-9-9	Hs~Ref:NM_016576.2~uORF:IOH6998	235	39	196
B29R09C10	29-10-9	Hs~Ref:NM_016576.2~uORF:IOH6998	295	44	251
B29R09C11	29-11-9	Hs~Ref:NM_014066.2~uORF:IOH4943	224	95	129
B29R09C12	29-12-9	Hs~Ref:NM_014066.2~uORF:IOH4943	252	160	92
B29R09C13	29-13-9	Hs~MGC:BC006470.1~uORF:IOH6015	271	111	160
B29R09C14	29-14-9	Hs~MGC:BC006470.1~uORF:IOH6015	386	90	296
B29R09C15	29-15-9	Hs~MGC:BC040276.1~uORF:IOH27380	229	37	192
B29R09C16	29-16-9	Hs~MGC:BC040276.1~uORF:IOH27380	248	45	203
B29R09C17	29-17-9	Hs~MGC:BC001121.2~uORF:IOH46072	179	88	91
B29R09C18	29-18-9	Hs~MGC:BC001121.2~uORF:IOH46072	216	51	165
B29R09C19	29-19-9	Hs~Ref:NM_001005910.1~uORF:IOH46074	251	59	192
B29R09C20	29-20-9	Hs~Ref:NM_001005910.1~uORF:IOH46074	150	41	109
B29R09C21	29-21-9	Hs~MGC:BC019039.2~uORF:IOH46089	2884	58	2826
B29R09C22	29-22-9	Hs~MGC:BC019039.2~uORF:IOH46089	2768	43	2725
B29R10C01	29-1-10	Hs~MGC:BC022199.2~uORF:IOH46088	177	36	141
B29R10C02	29-2-10	Hs~MGC:BC022199.2~uORF:IOH46088	164	37	127
B29R10C03	29-3-10	Hs~Ref:NM_014613.1~uORF:IOH40633	202	37	165
B29R10C04	29-4-10	Hs~Ref:NM_014613.1~uORF:IOH40633	197	38	159
B29R10C05	29-5-10	Hs~Ref:NM_002297.2~uORF:IOH40729	99	37	62
B29R10C06	29-6-10	Hs~Ref:NM_002297.2~uORF:IOH40729	101	41	60
B29R10C07	29-7-10	Hs~MGC:BC064512.1~uORF:IOH40668	412	44	368
B29R10C08	29-8-10	Hs~MGC:BC064512.1~uORF:IOH40668	513	269	244
B29R10C09	29-9-10	Hs~Ref:NM_153694.3~uORF:IOH40756	307	39	268
B29R10C10	29-10-10	Hs~Ref:NM_153694.3~uORF:IOH40756	408	67	341
B29R10C11	29-11-10	GST1	39	38	1
B29R10C12	29-12-10	GST1	37	39	-2
B29R10C13	29-13-10	GST2	40	36	4
B29R10C14	29-14-10	GST2	41	35	6
B29R10C15	29-15-10	GST3	44	36	8
B29R10C16	29-16-10	GST3	44	39	5
B29R10C17	29-17-10	GST4	62	37	25
B29R10C18	29-18-10	GST4	55	37	18
B29R10C19	29-19-10	Anti-HumanIgA1~N/A	8240	37	8203
B29R10C20	29-20-10	Anti-HumanIgA1~N/A	8177	41	8136
B29R10C21	29-21-10	Anti-HumanIgA2~N/A	15386	53	15333
B29R10C22	29-22-10	Anti-HumanIgA2~N/A	14579	45	14534
B29R11C01	29-1-11	AlexaAntiMouseAb~N/A	20651	41	20610
B29R11C02	29-2-11	AlexaAntiMouseAb~N/A	19609	38	19571
B29R11C03	29-3-11	MAPKAP~N/A	64	36	28
B29R11C04	29-4-11	MAPKAP~N/A	59	36	23
B29R11C05	29-5-11	Buffer	1553	36	1517
B29R11C06	29-6-11	Buffer	1553	38	1515
B29R11C07	29-7-11	BSA~N/A	7099	40	7059
B29R11C08	29-8-11	BSA~N/A	7094	41	7053
B29R11C09	29-9-11	Anti-HumanIgG1~N/A	1486	40	1446
B29R11C10	29-10-11	Anti-HumanIgG1~N/A	1485	41	1444
B29R11C11	29-11-11	Anti-HumanIgG2~N/A	2767	44	2723
B29R11C12	29-12-11	Anti-HumanIgG2~N/A	2673	45	2628
B29R11C13	29-13-11	Anti-HumanIgG3~N/A	5115	39	5076
B29R11C14	29-14-11	Anti-HumanIgG3~N/A	5024	36	4988
B29R11C15	29-15-11	Anti-HumanIgG4~N/A	9616	37	9579
B29R11C16	29-16-11	Anti-HumanIgG4~N/A	9696	41	9655
B29R11C17	29-17-11	AntiBiotinAb~N/A	11736	44	11692
B29R11C18	29-18-11	AntiBiotinAb~N/A	11337	41	11296
B29R11C19	29-19-11	Buffer	62	35	27
B29R11C20	29-20-11	Buffer	55	38	17
B29R11C21	29-21-11	Hs~Ref:NM_014038.1~uORF:IOH7437	330	64	266
B29R11C22	29-22-11	Hs~Ref:NM_014038.1~uORF:IOH7437	309	150	159
B29R12C01	29-1-12	Hs~MGC:BC005359.1~uORF:IOH7294	148	46	102
B29R12C02	29-2-12	Hs~MGC:BC005359.1~uORF:IOH7294	152	44	108
B29R12C03	29-3-12	Hs~MGC:BC007460.1~uORF:IOH7350	74	43	31
B29R12C04	29-4-12	Hs~MGC:BC007460.1~uORF:IOH7350	120	36	84
B29R12C05	29-5-12	Hs~MGC:BC033728.1~uORF:IOH21800	179	36	143
B29R12C06	29-6-12	Hs~MGC:BC033728.1~uORF:IOH21800	176	38	138
B29R12C07	29-7-12	Hs~Ref:NM_004567.2~uORF:IOH10913	823	38	785
B29R12C08	29-8-12	Hs~Ref:NM_004567.2~uORF:IOH10913	833	42	791
B29R12C09	29-9-12	Hs~Ref:NM_002197.1~uORF:IOH11817	296	45	251
B29R12C10	29-10-12	Hs~Ref:NM_002197.1~uORF:IOH11817	307	43	264
B29R12C11	29-11-12	Hs~MGC:NM_152576.1~uORF:IOH23047	186	54	132
B29R12C12	29-12-12	Hs~MGC:NM_152576.1~uORF:IOH23047	174	56	118
B29R12C13	29-13-12	Hs~Ref:NM_006831.1~uORF:IOH3500	526	52	474
B29R12C14	29-14-12	Hs~Ref:NM_006831.1~uORF:IOH3500	523	44	479
B29R12C15	29-15-12	Hs~Ref:NM_001003938.2~uORF:IOH45603	730	37	693
B29R12C16	29-16-12	Hs~Ref:NM_001003938.2~uORF:IOH45603	777	40	737
B29R12C17	29-17-12	Hs~Ref:NM_017592.1~uORF:IOH44564	6303	48	6255
B29R12C18	29-18-12	Hs~Ref:NM_017592.1~uORF:IOH44564	6488	45	6443
B29R12C19	29-19-12	Hs~Ref:NM_001001653.1~uORF:IOH45566	354	39	315
B29R12C20	29-20-12	Hs~Ref:NM_001001653.1~uORF:IOH45566	344	39	305
B29R12C21	29-21-12	Hs~Ref:NM_032385.1~uORF:IOH45875	761	39	722
B29R12C22	29-22-12	Hs~Ref:NM_032385.1~uORF:IOH45875	690	37	653
B29R13C01	29-1-13	Hs~Ref:NM_005651.1~uORF:IOH7291	699	39	660
B29R13C02	29-2-13	Hs~Ref:NM_005651.1~uORF:IOH7291	616	43	573
B29R13C03	29-3-13	Hs~MGC:BC012616.1~uORF:IOH13744	594	75	519
B29R13C04	29-4-13	Hs~MGC:BC012616.1~uORF:IOH13744	488	43	445
B29R13C05	29-5-13	Hs~MGC:BC005065.1~uORF:IOH6560	275	43	232
B29R13C06	29-6-13	Hs~MGC:BC005065.1~uORF:IOH6560	563	69	494
B29R13C07	29-7-13	Hs~MGC:BC034014.1~uORF:IOH22132	57	41	16
B29R13C08	29-8-13	Hs~MGC:BC034014.1~uORF:IOH22132	104	46	58
B29R13C09	29-9-13	Hs~Ref:NM_020468.2~uORF:IOH45873	337	235	102
B29R13C10	29-10-13	Hs~Ref:NM_020468.2~uORF:IOH45873	281	64	217
B29R13C11	29-11-13	Hs~Ref:NM_020417.1~uORF:IOH46271	503	223	280
B29R13C12	29-12-13	Hs~Ref:NM_020417.1~uORF:IOH46271	464	57	407
B29R13C13	29-13-13	Hs~Ref:NM_000475.3~uORF:IOH12506	493	71	422
B29R13C14	29-14-13	Hs~Ref:NM_000475.3~uORF:IOH12506	485	54	431
B29R13C15	29-15-13	Hs~Ref:NM_002863.3~uORF:IOH61143	380	40	340
B29R13C16	29-16-13	Hs~Ref:NM_002863.3~uORF:IOH61143	402	39	363
B29R13C17	29-17-13	Hs~Ref:NM_001646.1~uORF:IOH14363	439	39	400
B29R13C18	29-18-13	Hs~Ref:NM_001646.1~uORF:IOH14363	452	38	414
B29R13C19	29-19-13	Hs~MGC:BC007514.1~uORF:IOH6107	313	46	267
B29R13C20	29-20-13	Hs~MGC:BC007514.1~uORF:IOH6107	311	152	159
B29R13C21	29-21-13	Hs~Ref:NM_002647.1~uORF:IOH21022	436	41	395
B29R13C22	29-22-13	Hs~Ref:NM_002647.1~uORF:IOH21022	408	40	368
B29R14C01	29-1-14	Hs~Ref:NM_006496.1~uORF:IOH14567	268	37	231
B29R14C02	29-2-14	Hs~Ref:NM_006496.1~uORF:IOH14567	555	143	412
B29R14C03	29-3-14	Hs~Ref:NM_139049.1~uORF:IOH53990	162	39	123
B29R14C04	29-4-14	Hs~Ref:NM_139049.1~uORF:IOH53990	182	38	144
B29R14C05	29-5-14	Hs~Ref:NM_002121.4~uORF:IOH53875	124	38	86
B29R14C06	29-6-14	Hs~Ref:NM_002121.4~uORF:IOH53875	114	40	74
B29R14C07	29-7-14	Hs~Ref:NM_000893.2~uORF:IOH53988	184	96	88
B29R14C08	29-8-14	Hs~Ref:NM_000893.2~uORF:IOH53988	110	39	71
B29R14C09	29-9-14	Hs~Ref:NM_005870.3~uORF:IOH53845	746	42	704
B29R14C10	29-10-14	Hs~Ref:NM_005870.3~uORF:IOH53845	768	39	729
B29R14C11	29-11-14	Hs~Ref:NM_006570.2~uORF:IOH6617	426	37	389
B29R14C12	29-12-14	Hs~Ref:NM_006570.2~uORF:IOH6617	434	38	396
B29R14C13	29-13-14	Hs~MGC:BC009012.1~uORF:IOH3329	709	39	670
B29R14C14	29-14-14	Hs~MGC:BC009012.1~uORF:IOH3329	669	36	633
B29R14C15	29-15-14	Hs~Ref:NM_018184.1~uORF:IOH11083	1801	36	1765
B29R14C16	29-16-14	Hs~Ref:NM_018184.1~uORF:IOH11083	1628	36	1592
B29R14C17	29-17-14	Hs~Ref:NM_024619.2~uORF:IOH6899	201	43	158
B29R14C18	29-18-14	Hs~Ref:NM_024619.2~uORF:IOH6899	275	40	235
B29R14C19	29-19-14	Hs~MGC:BC012760.2~uORF:IOH62834	1139	41	1098
B29R14C20	29-20-14	Hs~MGC:BC012760.2~uORF:IOH62834	1133	40	1093
B29R14C21	29-21-14	Hs~MGC:BC066642.1~uORF:IOH62938	60049	40	60009
B29R14C22	29-22-14	Hs~MGC:BC066642.1~uORF:IOH62938	58238	37	58201
B29R15C01	29-1-15	Hs~MGC:BC068536.1~uORF:IOH61685	40	41	-1
B29R15C02	29-2-15	Hs~MGC:BC068536.1~uORF:IOH61685	56	44	12
B29R15C03	29-3-15	Hs~MGC:BC074501.1~uORF:IOH61735	170	39	131
B29R15C04	29-4-15	Hs~MGC:BC074501.1~uORF:IOH61735	147	40	107
B29R15C05	29-5-15	Hs~MGC:BC058833.1~uORF:IOH29475	130	37	93
B29R15C06	29-6-15	Hs~MGC:BC058833.1~uORF:IOH29475	38	49	-11
B29R15C07	29-7-15	Hs~MGC:BC059396.1~uORF:IOH29258	119	41	78
B29R15C08	29-8-15	Hs~MGC:BC059396.1~uORF:IOH29258	119	42	77
B29R15C09	29-9-15	Hs~MGC:BC046449.1~uORF:IOH28670	243	175	68
B29R15C10	29-10-15	Hs~MGC:BC046449.1~uORF:IOH28670	125	40	85
B29R15C11	29-11-15	Hs~MGC:BC054023.1~uORF:IOH29482	82	56	26
B29R15C12	29-12-15	Hs~MGC:BC054023.1~uORF:IOH29482	163	75	88
B29R15C13	29-13-15	Hs~IVGN:PM_2147~Ext:dsDNA_genomic~N/A	40	38	2
B29R15C14	29-14-15	Hs~IVGN:PM_2147~Ext:dsDNA_genomic~N/A	40	36	4
B29R15C15	29-15-15	Hs~Ref:NM_001260.1~CAT:PV4402	581	36	545
B29R15C16	29-16-15	Hs~Ref:NM_001260.1~CAT:PV4402	583	36	547
B29R15C17	29-17-15	Hs~Ref:NM_000222.1~CAT:PV3869	370	36	334
B29R15C18	29-18-15	Hs~Ref:NM_000222.1~CAT:PV3869	359	35	324
B29R15C19	29-19-15	Hs~MGC:NM_014215.1~CAT:PV3808	135	94	41
B29R15C20	29-20-15	Hs~MGC:NM_014215.1~CAT:PV3808	174	117	57
B29R15C21	29-21-15	Hs~Ref:NM_005246.1~CAT:PV3806	221	57	164
B29R15C22	29-22-15	Hs~Ref:NM_005246.1~CAT:PV3806	179	49	130
B29R16C01	29-1-16	Hs~Ref:NM_005157.2~CAT:PV3864	168	40	128
B29R16C02	29-2-16	Hs~Ref:NM_005157.2~CAT:PV3864	164	40	124
B29R16C03	29-3-16	Hs~IVGN:NM_003867~CAT_PHG0224~N/A	51	42	9
B29R16C04	29-4-16	Hs~IVGN:NM_003867~CAT_PHG0224~N/A	120	40	80
B29R16C05	29-5-16	Hs~Ref:NM_000020.1~CAT:PV4883	340	39	301
B29R16C06	29-6-16	Hs~Ref:NM_000020.1~CAT:PV4883	79	41	38
B29R16C07	29-7-16	Hs~MGC:BC050543.1~uORF:IOH26964	498	39	459
B29R16C08	29-8-16	Hs~MGC:BC050543.1~uORF:IOH26964	491	38	453
B29R16C09	29-9-16	Hs~MGC:BC099905.1~uORF:IOH62630	653	40	613
B29R16C10	29-10-16	Hs~MGC:BC099905.1~uORF:IOH62630	673	38	635
B29R16C11	29-11-16	Hs~MGC:BC071703.1~uORF:IOH61781	311	40	271
B29R16C12	29-12-16	Hs~MGC:BC071703.1~uORF:IOH61781	274	38	236
B29R16C13	29-13-16	Hs~MGC:BC063439.1~uORF:IOH61534	136	42	94
B29R16C14	29-14-16	Hs~MGC:BC063439.1~uORF:IOH61534	215	134	81
B29R16C15	29-15-16	Hs~Ref:NM_139208.1~uORF:IOH29573	326	50	276
B29R16C16	29-16-16	Hs~Ref:NM_139208.1~uORF:IOH29573	391	42	349
B29R16C17	29-17-16	Hs~Ref:NM_016563.1~uORF:IOH29600	1157	37	1120
B29R16C18	29-18-16	Hs~Ref:NM_016563.1~uORF:IOH29600	1178	36	1142
B29R16C19	29-19-16	Hs~MGC:BC054501.1~uORF:IOH28879	868	37	831
B29R16C20	29-20-16	Hs~MGC:BC054501.1~uORF:IOH28879	815	41	774
B29R16C21	29-21-16	Hs~Ref:NM_003955.2~uORF:IOH29563	18488	64	18424
B29R16C22	29-22-16	Hs~Ref:NM_003955.2~uORF:IOH29563	18181	43	18138
B29R17C01	29-1-17	Hs~Ref:NM_002443.2~uORF:IOH7298	757	453	304
B29R17C02	29-2-17	Hs~Ref:NM_002443.2~uORF:IOH7298	1154	45	1109
B29R17C03	29-3-17	Hs~Ref:NM_144706.1~uORF:IOH12734	663	42	621
B29R17C04	29-4-17	Hs~Ref:NM_144706.1~uORF:IOH12734	515	48	467
B29R17C05	29-5-17	Hs~MGC:BC022483.1~uORF:IOH11130	1042	107	935
B29R17C06	29-6-17	Hs~MGC:BC022483.1~uORF:IOH11130	913	40	873
B29R17C07	29-7-17	Hs~MGC:NM_005533.2~uORF:IOH3930	683	38	645
B29R17C08	29-8-17	Hs~MGC:NM_005533.2~uORF:IOH3930	753	36	717
B29R17C09	29-9-17	Hs~Ref:NM_000978.2~uORF:IOH13951	102	36	66
B29R17C10	29-10-17	Hs~Ref:NM_000978.2~uORF:IOH13951	112	36	76
B29R17C11	29-11-17	Hs~Ref:NM_031286.1~uORF:IOH22976	104	35	69
B29R17C12	29-12-17	Hs~Ref:NM_031286.1~uORF:IOH22976	123	66	57
B29R17C13	29-13-17	Hs~MGC:BC007815.1~uORF:IOH6757	92	40	52
B29R17C14	29-14-17	Hs~MGC:BC007815.1~uORF:IOH6757	132	51	81
B29R17C15	29-15-17	Hs~Ref:NM_002013.2~uORF:IOH14109	402	49	353
B29R17C16	29-16-17	Hs~Ref:NM_002013.2~uORF:IOH14109	411	46	365
B29R17C17	29-17-17	Hs~Ref:NM_024348.2~uORF:IOH3523	277	40	237
B29R17C18	29-18-17	Hs~Ref:NM_024348.2~uORF:IOH3523	324	38	286
B29R17C19	29-19-17	Hs~MGC:BC000884.1~uORF:IOH3230	311	44	267
B29R17C20	29-20-17	Hs~MGC:BC000884.1~uORF:IOH3230	307	44	263
B29R17C21	29-21-17	Hs~MGC:BC001426.1~uORF:IOH4083	326	167	159
B29R17C22	29-22-17	Hs~MGC:BC001426.1~uORF:IOH4083	291	43	248
B29R18C01	29-1-18	Hs~MGC:BC016582.1~uORF:IOH9793	178	50	128
B29R18C02	29-2-18	Hs~MGC:BC016582.1~uORF:IOH9793	264	57	207
B29R18C03	29-3-18	Hs~Ref:NM_006232.2~uORF:IOH4626	289	91	198
B29R18C04	29-4-18	Hs~Ref:NM_006232.2~uORF:IOH4626	290	43	247
B29R18C05	29-5-18	Hs~MGC:NM_152715.1~uORF:IOH21462	323	42	281
B29R18C06	29-6-18	Hs~MGC:NM_152715.1~uORF:IOH21462	323	41	282
B29R18C07	29-7-18	Hs~MGC:BC016486.1~uORF:IOH21471	593	41	552
B29R18C08	29-8-18	Hs~MGC:BC016486.1~uORF:IOH21471	611	40	571
B29R18C09	29-9-18	Hs~MGC:BC001671.1~uORF:IOH3723	339	39	300
B29R18C10	29-10-18	Hs~MGC:BC001671.1~uORF:IOH3723	293	41	252
B29R18C11	29-11-18	Hs~MGC:BC056147.1~uORF:IOH29115	336	35	301
B29R18C12	29-12-18	Hs~MGC:BC056147.1~uORF:IOH29115	374	38	336
B29R18C13	29-13-18	Hs~Ref:NM_181714.1~uORF:IOH26433	921	37	884
B29R18C14	29-14-18	Hs~Ref:NM_181714.1~uORF:IOH26433	881	37	844
B29R18C15	29-15-18	Hs~MGC:BC056911.1~uORF:IOH29120	3833	43	3790
B29R18C16	29-16-18	Hs~MGC:BC056911.1~uORF:IOH29120	3784	45	3739
B29R18C17	29-17-18	Hs~Ref:NM_001715.2~uORF:IOH57009	516	42	474
B29R18C18	29-18-18	Hs~Ref:NM_001715.2~uORF:IOH57009	520	38	482
B29R18C19	29-19-18	Hs~Ref:NM_022156.3~uORF:IOH39856	951	37	914
B29R18C20	29-20-18	Hs~Ref:NM_022156.3~uORF:IOH39856	921	38	883
